system:index,20230101_20230101,20230102_20230102,20230103_20230103,20230104_20230104,20230105_20230105,20230106_20230106,20230107_20230107,20230108_20230108,20230109_20230109,20230110_20230110,20230111_20230111,20230112_20230112,20230113_20230113,20230114_20230114,20230115_20230115,20230116_20230116,20230117_20230117,20230118_20230118,20230119_20230119,20230120_20230120,20230121_20230121,20230122_20230122,20230123_20230123,20230124_20230124,20230125_20230125,20230126_20230126,20230127_20230127,20230128_20230128,20230129_20230129,20230130_20230130,20230131_20230131,20230201_20230201,20230202_20230202,20230203_20230203,20230204_20230204,20230205_20230205,20230206_20230206,20230207_20230207,20230208_20230208,20230209_20230209,20230210_20230210,20230211_20230211,20230212_20230212,20230213_20230213,20230214_20230214,20230215_20230215,20230216_20230216,20230217_20230217,20230218_20230218,20230219_20230219,20230220_20230220,20230221_20230221,20230222_20230222,20230223_20230223,20230224_20230224,20230225_20230225,20230226_20230226,20230227_20230227,20230228_20230228,20230301_20230301,20230302_20230302,20230303_20230303,20230304_20230304,20230305_20230305,20230306_20230306,20230307_20230307,20230308_20230308,20230309_20230309,20230310_20230310,20230311_20230311,20230312_20230312,20230313_20230313,20230314_20230314,20230315_20230315,20230316_20230316,20230317_20230317,20230318_20230318,20230319_20230319,20230320_20230320,20230321_20230321,20230322_20230322,20230323_20230323,20230324_20230324,20230325_20230325,20230326_20230326,20230327_20230327,20230328_20230328,20230329_20230329,20230330_20230330,20230331_20230331,20230401_20230401,20230402_20230402,20230403_20230403,20230404_20230404,20230405_20230405,20230406_20230406,20230407_20230407,20230408_20230408,20230409_20230409,20230410_20230410,20230411_20230411,20230412_20230412,20230413_20230413,20230414_20230414,20230415_20230415,20230416_20230416,20230417_20230417,20230418_20230418,20230419_20230419,20230420_20230420,20230421_20230421,20230422_20230422,20230423_20230423,20230424_20230424,20230425_20230425,20230426_20230426,20230427_20230427,20230428_20230428,20230429_20230429,20230430_20230430,20230501_20230501,20230502_20230502,20230503_20230503,20230504_20230504,20230505_20230505,20230506_20230506,20230507_20230507,20230508_20230508,20230509_20230509,20230510_20230510,20230511_20230511,20230512_20230512,20230513_20230513,20230514_20230514,20230515_20230515,20230516_20230516,20230517_20230517,20230518_20230518,20230519_20230519,20230520_20230520,20230521_20230521,20230522_20230522,20230523_20230523,20230524_20230524,20230525_20230525,20230526_20230526,20230527_20230527,20230528_20230528,20230529_20230529,20230530_20230530,20230531_20230531,20230601_20230601,20230602_20230602,20230603_20230603,20230604_20230604,20230605_20230605,20230606_20230606,20230607_20230607,20230608_20230608,20230609_20230609,20230610_20230610,20230611_20230611,20230612_20230612,20230613_20230613,20230614_20230614,20230615_20230615,20230616_20230616,20230617_20230617,20230618_20230618,20230619_20230619,20230620_20230620,20230621_20230621,20230622_20230622,20230623_20230623,20230624_20230624,20230625_20230625,20230626_20230626,20230627_20230627,20230628_20230628,20230629_20230629,20230630_20230630,.geo
0,2.09401913723826E11,2.0948372648107266E11,2.11590792435563E11,2.129027730834673E11,2.0995033541826263E11,2.0693953989658517E11,2.052573430261002E11,2.0455873284594165E11,2.0482356528289487E11,2.053291237909177E11,2.0588970809401672E11,2.0805093679063318E11,2.0776986555371347E11,2.0365997000771655E11,2.0331597152494104E11,2.0487650968995932E11,2.0731728644433746E11,2.0795060649402527E11,2.081028661237265E11,2.0716604352038342E11,2.0514859367403687E11,2.0449008341458197E11,2.0494380114926172E11,2.046115409650374E11,2.0496192330927216E11,2.063662948774439E11,2.0352496149558792E11,2.0518028004358746E11,2.0626821846365448E11,2.0559739569651392E11,2.028390962300323E11,2.0144503164729993E11,2.0255342550381995E11,2.0042479894129495E11,1.988502388571717E11,2.053639373679517E11,2.06076891675555E11,2.0646211326119012E11,2.07734454105617E11,2.094427046031261E11,2.0986932323499283E11,2.0601014822632574E11,2.0594544149646655E11,2.0750421856248108E11,2.0817792410410864E11,2.1152831175861194E11,2.1088370169360385E11,2.0883317732648315E11,2.0423290274624762E11,2.0729377968745874E11,2.0945584287200803E11,2.085038735272998E11,2.0741918691668945E11,2.1149777357652356E11,2.0784730861925073E11,2.044264362547211E11,2.061968192786684E11,2.0757245457063446E11,2.083316535157315E11,2.0852620948856665E11,2.1000026811881668E11,2.072918158372646E11,2.085295293262397E11,2.0816389149134576E11,2.089663023895494E11,2.0782059203991107E11,2.058611207933905E11,2.0645441028039606E11,2.0643425037651862E11,2.0581412853541876E11,2.0521507542379175E11,2.0548294068097345E11,2.0399153820095438E11,2.0461255712551935E11,2.0770282667577905E11,2.094874899190421E11,2.060574455149475E11,2.0353783254351715E11,2.0505118121212183E11,2.0777664255103656E11,2.094911171979212E11,2.1185291261639438E11,2.1036724294813956E11,2.09656631756597E11,2.103551651720955E11,2.1004735227165802E11,2.0874332323778528E11,2.0815310797171228E11,2.0692738272804654E11,2.1028817396380807E11,2.13790306723646E11,2.0865576584756415E11,2.10747759065493E11,2.1403297831581512E11,2.1719136254671045E11,2.1487558534902518E11,2.1072925360569757E11,2.089929681628487E11,2.0998559657042456E11,2.1114921387654477E11,2.135279979445293E11,2.1674805194996777E11,2.178658478818768E11,2.1777870060998013E11,2.1756725586132477E11,2.1624876434946912E11,2.1189162273499518E11,2.1080285988428638E11,2.119174364114765E11,2.158492122072573E11,2.162538735424075E11,2.1394057444169684E11,2.1123472541799988E11,2.0970640328192505E11,2.0963941975933514E11,2.105546984233004E11,2.1167737814053555E11,2.1229749117591962E11,2.1252329942665662E11,2.123733041946143E11,2.1046151743892322E11,2.0992239442074112E11,2.0978154377797382E11,2.110250402362473E11,2.1297484061487097E11,2.1447563549452057E11,2.16449305695042E11,2.1646536477455927E11,2.154639809900716E11,2.147838798632267E11,2.166921622409178E11,2.183770605536717E11,2.1804077873024512E11,2.1656669980320703E11,2.155391296870775E11,2.1663057184785913E11,2.1512239781566437E11,2.1359237666197717E11,2.1616244909576575E11,2.1577609235523584E11,2.163105313435559E11,2.1730329664761786E11,2.172703108966393E11,2.1717878868878778E11,2.1487526854140518E11,2.1495206419574646E11,2.1619515335561426E11,2.1699233405412628E11,2.1815563816896628E11,2.18340254578721E11,2.1892246740351672E11,2.199935264507511E11,2.2124274207745462E11,2.206879219605297E11,2.1815809204685117E11,2.178946418791878E11,2.1879778038852728E11,2.179169946198484E11,2.1696326630525812E11,2.171090319498308E11,2.1875329878045987E11,2.194483571229615E11,2.180089360356308E11,2.1705439292955603E11,2.175607227500639E11,2.183899494469788E11,2.1785650554645712E11,2.1790439010147488E11,2.192788072113893E11,2.202159339559665E11,2.1979392218599243E11,2.1887354666325824E11,2.1764636113185687E11,2.186488343010261E11,2.2019703534314172E11,2.212423588972033E11,2.2081110869310416E11,2.196221953386165E11,2.1946481492670233E11,2.2047354337829614E11,2.214233983684572E11,"{""type"":""MultiPoint"",""coordinates"":[]}"
