State,Facility Name,Facility ID,Date,Gross Load (MWh),Steam Load (1000 lb),SO2 Mass (short tons),CO2 Mass (short tons),NOx Mass (short tons),Heat Input (mmBtu)
PA,Panther Creek Energy Facility,50776,7/1/98,,18107,,,1.558,
PA,Panther Creek Energy Facility,50776,7/2/98,,18874,,,1.606,
PA,Panther Creek Energy Facility,50776,7/3/98,,18890,,,1.62,
PA,Panther Creek Energy Facility,50776,7/4/98,,18967,,,1.632,
PA,Panther Creek Energy Facility,50776,7/5/98,,18875,,,1.636,
PA,Panther Creek Energy Facility,50776,7/6/98,,18868,,,1.615,
PA,Panther Creek Energy Facility,50776,7/7/98,,18885,,,1.605,
PA,Panther Creek Energy Facility,50776,7/8/98,,18889,,,1.631,
PA,Panther Creek Energy Facility,50776,7/9/98,,18936,,,1.629,
PA,Panther Creek Energy Facility,50776,7/10/98,,18857,,,1.627,
PA,Panther Creek Energy Facility,50776,7/11/98,,18819,,,1.605,
PA,Panther Creek Energy Facility,50776,7/12/98,,18833,,,1.622,
PA,Panther Creek Energy Facility,50776,7/13/98,,18854,,,1.61,
PA,Panther Creek Energy Facility,50776,7/14/98,,18900,,,1.615,
PA,Panther Creek Energy Facility,50776,7/15/98,,18950,,,1.625,
PA,Panther Creek Energy Facility,50776,7/16/98,,18170,,,1.471,
PA,Panther Creek Energy Facility,50776,7/17/98,,18962,,,1.607,
PA,Panther Creek Energy Facility,50776,7/18/98,,18894,,,1.603,
PA,Panther Creek Energy Facility,50776,7/19/98,,18930,,,1.606,
PA,Panther Creek Energy Facility,50776,7/20/98,,18959,,,1.613,
PA,Panther Creek Energy Facility,50776,7/21/98,,18988,,,1.616,
PA,Panther Creek Energy Facility,50776,7/22/98,,18973,,,1.618,
PA,Panther Creek Energy Facility,50776,7/23/98,,18966,,,1.596,
PA,Panther Creek Energy Facility,50776,7/24/98,,18877,,,1.598,
PA,Panther Creek Energy Facility,50776,7/25/98,,18858,,,1.579,
PA,Panther Creek Energy Facility,50776,7/26/98,,18847,,,1.589,
PA,Panther Creek Energy Facility,50776,7/27/98,,18936,,,1.608,
PA,Panther Creek Energy Facility,50776,7/28/98,,18936,,,1.633,
PA,Panther Creek Energy Facility,50776,7/29/98,,18913,,,1.605,
PA,Panther Creek Energy Facility,50776,7/30/98,,18855,,,1.599,
PA,Panther Creek Energy Facility,50776,7/31/98,,18865,,,1.611,
PA,Panther Creek Energy Facility,50776,8/1/98,,18846,,,1.608,
PA,Panther Creek Energy Facility,50776,8/2/98,,18879,,,1.615,
PA,Panther Creek Energy Facility,50776,8/3/98,,18820,,,1.583,
PA,Panther Creek Energy Facility,50776,8/4/98,,18845,,,1.604,
PA,Panther Creek Energy Facility,50776,8/5/98,,18866,,,1.624,
PA,Panther Creek Energy Facility,50776,8/6/98,,18857,,,1.617,
PA,Panther Creek Energy Facility,50776,8/7/98,,18965,,,1.614,
PA,Panther Creek Energy Facility,50776,8/8/98,,18920,,,1.618,
PA,Panther Creek Energy Facility,50776,8/9/98,,19009,,,1.616,
PA,Panther Creek Energy Facility,50776,8/10/98,,19009,,,1.615,
PA,Panther Creek Energy Facility,50776,8/11/98,,18891,,,1.631,
PA,Panther Creek Energy Facility,50776,8/12/98,,18852,,,1.625,
PA,Panther Creek Energy Facility,50776,8/13/98,,18873,,,1.62,
PA,Panther Creek Energy Facility,50776,8/14/98,,14298.5,,,1.225,
PA,Panther Creek Energy Facility,50776,8/15/98,,18962,,,1.616,
PA,Panther Creek Energy Facility,50776,8/16/98,,18923,,,1.607,
PA,Panther Creek Energy Facility,50776,8/17/98,,15041.5,,,1.289,
PA,Panther Creek Energy Facility,50776,8/18/98,,17306,,,1.467,
PA,Panther Creek Energy Facility,50776,8/19/98,,18712,,,1.6,
PA,Panther Creek Energy Facility,50776,8/20/98,,15729,,,1.344,
PA,Panther Creek Energy Facility,50776,8/21/98,,18869,,,1.622,
PA,Panther Creek Energy Facility,50776,8/22/98,,18885,,,1.619,
PA,Panther Creek Energy Facility,50776,8/23/98,,18955,,,1.611,
PA,Panther Creek Energy Facility,50776,8/24/98,,18968,,,1.61,
PA,Panther Creek Energy Facility,50776,8/25/98,,18574,,,1.58,
PA,Panther Creek Energy Facility,50776,8/26/98,,11412.75,,,0.978,
PA,Panther Creek Energy Facility,50776,8/27/98,,9374,,,0.812,
PA,Panther Creek Energy Facility,50776,8/28/98,,7422,,,0.539,
PA,Panther Creek Energy Facility,50776,8/29/98,,9137,,,0.807,
PA,Panther Creek Energy Facility,50776,8/30/98,,9289,,,0.823,
PA,Panther Creek Energy Facility,50776,8/31/98,,10533.5,,,0.92,
PA,Panther Creek Energy Facility,50776,9/1/98,,18773,,,1.611,
PA,Panther Creek Energy Facility,50776,9/2/98,,18823,,,1.587,
PA,Panther Creek Energy Facility,50776,9/3/98,,18741,,,1.596,
PA,Panther Creek Energy Facility,50776,9/4/98,,18827,,,1.6,
PA,Panther Creek Energy Facility,50776,9/5/98,,18771,,,1.627,
PA,Panther Creek Energy Facility,50776,9/6/98,,13937.5,,,1.177,
PA,Panther Creek Energy Facility,50776,9/7/98,,14150.5,,,1.549,
PA,Panther Creek Energy Facility,50776,9/8/98,,18840,,,1.631,
PA,Panther Creek Energy Facility,50776,9/9/98,,18788,,,1.624,
PA,Panther Creek Energy Facility,50776,9/10/98,,18832,,,1.63,
PA,Panther Creek Energy Facility,50776,9/11/98,,18824,,,1.62,
PA,Panther Creek Energy Facility,50776,9/12/98,,18847,,,1.614,
PA,Panther Creek Energy Facility,50776,9/13/98,,18842,,,1.622,
PA,Panther Creek Energy Facility,50776,9/14/98,,18950,,,1.595,
PA,Panther Creek Energy Facility,50776,9/15/98,,18900,,,1.593,
PA,Panther Creek Energy Facility,50776,9/16/98,,18964,,,1.568,
PA,Panther Creek Energy Facility,50776,9/17/98,,18899,,,1.564,
PA,Panther Creek Energy Facility,50776,9/18/98,,18867,,,1.6,
PA,Panther Creek Energy Facility,50776,9/19/98,,18944,,,1.609,
PA,Panther Creek Energy Facility,50776,9/20/98,,19006,,,1.608,
PA,Panther Creek Energy Facility,50776,9/21/98,,19004,,,1.61,
PA,Panther Creek Energy Facility,50776,9/22/98,,18936,,,1.61,
PA,Panther Creek Energy Facility,50776,9/23/98,,18815,,,1.609,
PA,Panther Creek Energy Facility,50776,9/24/98,,18821,,,1.616,
PA,Panther Creek Energy Facility,50776,9/25/98,,18882,,,1.574,
PA,Panther Creek Energy Facility,50776,9/26/98,,18895,,,1.582,
PA,Panther Creek Energy Facility,50776,9/27/98,,18978,,,1.635,
PA,Panther Creek Energy Facility,50776,9/28/98,,18881,,,1.627,
PA,Panther Creek Energy Facility,50776,9/29/98,,18786,,,1.611,
PA,Panther Creek Energy Facility,50776,9/30/98,,18903,,,1.61,
PA,Panther Creek Energy Facility,50776,4/1/99,,18874,,,1.646,
PA,Panther Creek Energy Facility,50776,4/2/99,,18883,,,1.658,
PA,Panther Creek Energy Facility,50776,4/3/99,,18891,,,1.661,
PA,Panther Creek Energy Facility,50776,4/4/99,,18828,,,1.655,
PA,Panther Creek Energy Facility,50776,4/5/99,,18893,,,1.638,
PA,Panther Creek Energy Facility,50776,4/6/99,,18931,,,1.651,
PA,Panther Creek Energy Facility,50776,4/7/99,,18914,,,1.611,
PA,Panther Creek Energy Facility,50776,4/8/99,,18896,,,1.647,
PA,Panther Creek Energy Facility,50776,4/9/99,,18893,,,1.646,
PA,Panther Creek Energy Facility,50776,4/10/99,,18889,,,1.649,
PA,Panther Creek Energy Facility,50776,4/11/99,,18877,,,1.645,
PA,Panther Creek Energy Facility,50776,4/12/99,,18936,,,1.642,
PA,Panther Creek Energy Facility,50776,4/13/99,,18880,,,1.648,
PA,Panther Creek Energy Facility,50776,4/14/99,,18893,,,1.651,
PA,Panther Creek Energy Facility,50776,4/15/99,,18884,,,1.649,
PA,Panther Creek Energy Facility,50776,4/16/99,,18844,,,1.669,
PA,Panther Creek Energy Facility,50776,4/17/99,,12771.75,,,1.109,
PA,Panther Creek Energy Facility,50776,4/18/99,,18886,,,1.652,
PA,Panther Creek Energy Facility,50776,4/19/99,,18946,,,1.662,
PA,Panther Creek Energy Facility,50776,4/20/99,,18883,,,1.672,
PA,Panther Creek Energy Facility,50776,4/21/99,,18905,,,1.672,
PA,Panther Creek Energy Facility,50776,4/22/99,,18853,,,1.673,
PA,Panther Creek Energy Facility,50776,4/23/99,,18929,,,1.675,
PA,Panther Creek Energy Facility,50776,4/24/99,,18812,,,1.663,
PA,Panther Creek Energy Facility,50776,4/25/99,,18810,,,1.671,
PA,Panther Creek Energy Facility,50776,4/26/99,,17883.25,,,1.586,
PA,Panther Creek Energy Facility,50776,4/27/99,,18848,,,1.649,
PA,Panther Creek Energy Facility,50776,4/28/99,,18882,,,1.654,
PA,Panther Creek Energy Facility,50776,4/29/99,,18829,,,1.656,
PA,Panther Creek Energy Facility,50776,4/30/99,,18901,,,1.657,
PA,Panther Creek Energy Facility,50776,5/1/99,,18969,,,1.63,
PA,Panther Creek Energy Facility,50776,5/2/99,,18993,,,1.658,
PA,Panther Creek Energy Facility,50776,5/3/99,,18907,,,1.652,
PA,Panther Creek Energy Facility,50776,5/4/99,,18934,,,1.665,
PA,Panther Creek Energy Facility,50776,5/5/99,,18951,,,1.664,
PA,Panther Creek Energy Facility,50776,5/6/99,,18888,,,1.659,
PA,Panther Creek Energy Facility,50776,5/7/99,,18923,,,1.66,
PA,Panther Creek Energy Facility,50776,5/8/99,,13061,,,1.127,
PA,Panther Creek Energy Facility,50776,5/9/99,,16540.5,,,1.432,
PA,Panther Creek Energy Facility,50776,5/10/99,,8646.5,,,0.749,
PA,Panther Creek Energy Facility,50776,5/11/99,,11024,,,0.966,
PA,Panther Creek Energy Facility,50776,5/12/99,,18867,,,1.655,
PA,Panther Creek Energy Facility,50776,5/13/99,,18857,,,1.644,
PA,Panther Creek Energy Facility,50776,5/14/99,,18904,,,1.644,
PA,Panther Creek Energy Facility,50776,5/15/99,,18826,,,1.616,
PA,Panther Creek Energy Facility,50776,5/16/99,,18822,,,1.625,
PA,Panther Creek Energy Facility,50776,5/17/99,,18878,,,1.652,
PA,Panther Creek Energy Facility,50776,5/18/99,,18947,,,1.671,
PA,Panther Creek Energy Facility,50776,5/19/99,,18681.5,,,1.657,
PA,Panther Creek Energy Facility,50776,5/20/99,,18860,,,1.665,
PA,Panther Creek Energy Facility,50776,5/21/99,,18882,,,1.655,
PA,Panther Creek Energy Facility,50776,5/22/99,,18914,,,1.411,
PA,Panther Creek Energy Facility,50776,5/23/99,,18892,,,1.365,
PA,Panther Creek Energy Facility,50776,5/24/99,,18896,,,1.611,
PA,Panther Creek Energy Facility,50776,5/25/99,,18858,,,1.665,
PA,Panther Creek Energy Facility,50776,5/26/99,,18846,,,1.658,
PA,Panther Creek Energy Facility,50776,5/27/99,,18895,,,1.659,
PA,Panther Creek Energy Facility,50776,5/28/99,,18855,,,1.658,
PA,Panther Creek Energy Facility,50776,5/29/99,,18898,,,1.658,
PA,Panther Creek Energy Facility,50776,5/30/99,,18831,,,1.654,
PA,Panther Creek Energy Facility,50776,5/31/99,,18902,,,1.633,
PA,Panther Creek Energy Facility,50776,6/1/99,,18968,,,1.676,
PA,Panther Creek Energy Facility,50776,6/2/99,,18901,,,1.661,
PA,Panther Creek Energy Facility,50776,6/3/99,,18932,,,1.673,
PA,Panther Creek Energy Facility,50776,6/4/99,,18859,,,1.669,
PA,Panther Creek Energy Facility,50776,6/5/99,,18896,,,1.634,
PA,Panther Creek Energy Facility,50776,6/6/99,,18943,,,1.655,
PA,Panther Creek Energy Facility,50776,6/7/99,,19101,,,1.682,
PA,Panther Creek Energy Facility,50776,6/8/99,,15341.25,,,1.367,
PA,Panther Creek Energy Facility,50776,6/9/99,,18612,,,1.632,
PA,Panther Creek Energy Facility,50776,6/10/99,,18795,,,1.659,
PA,Panther Creek Energy Facility,50776,6/11/99,,18908,,,1.652,
PA,Panther Creek Energy Facility,50776,6/12/99,,18893,,,1.637,
PA,Panther Creek Energy Facility,50776,6/13/99,,18962,,,1.589,
PA,Panther Creek Energy Facility,50776,6/14/99,,18994,,,1.64,
PA,Panther Creek Energy Facility,50776,6/15/99,,18898,,,1.673,
PA,Panther Creek Energy Facility,50776,6/16/99,,18930,,,1.673,
PA,Panther Creek Energy Facility,50776,6/17/99,,18870,,,1.673,
PA,Panther Creek Energy Facility,50776,6/18/99,,18835,,,1.67,
PA,Panther Creek Energy Facility,50776,6/19/99,,18562,,,1.6,
PA,Panther Creek Energy Facility,50776,6/20/99,,15078.25,,,1.261,
PA,Panther Creek Energy Facility,50776,6/21/99,,18902,,,1.675,
PA,Panther Creek Energy Facility,50776,6/22/99,,18937,,,1.674,
PA,Panther Creek Energy Facility,50776,6/23/99,,18881,,,1.671,
PA,Panther Creek Energy Facility,50776,6/24/99,,18871,,,1.663,
PA,Panther Creek Energy Facility,50776,6/25/99,,19019,,,1.662,
PA,Panther Creek Energy Facility,50776,6/26/99,,19019,,,1.608,
PA,Panther Creek Energy Facility,50776,6/27/99,,19032,,,1.604,
PA,Panther Creek Energy Facility,50776,6/28/99,,18984,,,1.662,
PA,Panther Creek Energy Facility,50776,6/29/99,,18995,,,1.672,
PA,Panther Creek Energy Facility,50776,6/30/99,,18935,,,1.675,
PA,Panther Creek Energy Facility,50776,7/1/99,,18992,,,1.699,
PA,Panther Creek Energy Facility,50776,7/2/99,,17884.5,,,1.571,
PA,Panther Creek Energy Facility,50776,7/3/99,,19008,,,1.654,
PA,Panther Creek Energy Facility,50776,7/4/99,,18020.5,,,1.492,
PA,Panther Creek Energy Facility,50776,7/5/99,,14104.75,,,1.18,
PA,Panther Creek Energy Facility,50776,7/6/99,,18929,,,1.636,
PA,Panther Creek Energy Facility,50776,7/7/99,,18986,,,1.674,
PA,Panther Creek Energy Facility,50776,7/8/99,,19065,,,1.694,
PA,Panther Creek Energy Facility,50776,7/9/99,,19002,,,1.662,
PA,Panther Creek Energy Facility,50776,7/10/99,,19089,,,1.598,
PA,Panther Creek Energy Facility,50776,7/11/99,,18863,,,1.641,
PA,Panther Creek Energy Facility,50776,7/12/99,,18982,,,1.634,
PA,Panther Creek Energy Facility,50776,7/13/99,,19018,,,1.638,
PA,Panther Creek Energy Facility,50776,7/14/99,,19050,,,1.596,
PA,Panther Creek Energy Facility,50776,7/15/99,,19067,,,1.608,
PA,Panther Creek Energy Facility,50776,7/16/99,,19057,,,1.557,
PA,Panther Creek Energy Facility,50776,7/17/99,,18902,,,1.522,
PA,Panther Creek Energy Facility,50776,7/18/99,,18939,,,1.615,
PA,Panther Creek Energy Facility,50776,7/19/99,,18945,,,1.626,
PA,Panther Creek Energy Facility,50776,7/20/99,,18924,,,1.644,
PA,Panther Creek Energy Facility,50776,7/21/99,,18912,,,1.592,
PA,Panther Creek Energy Facility,50776,7/22/99,,18993,,,1.654,
PA,Panther Creek Energy Facility,50776,7/23/99,,18950,,,1.642,
PA,Panther Creek Energy Facility,50776,7/24/99,,18984,,,1.659,
PA,Panther Creek Energy Facility,50776,7/25/99,,18969,,,1.657,
PA,Panther Creek Energy Facility,50776,7/26/99,,18979,,,1.596,
PA,Panther Creek Energy Facility,50776,7/27/99,,18958,,,1.653,
PA,Panther Creek Energy Facility,50776,7/28/99,,18979,,,1.645,
PA,Panther Creek Energy Facility,50776,7/29/99,,18892,,,1.632,
PA,Panther Creek Energy Facility,50776,7/30/99,,18927,,,1.644,
PA,Panther Creek Energy Facility,50776,7/31/99,,18990,,,1.539,
PA,Panther Creek Energy Facility,50776,8/1/99,,18987,,,1.642,
PA,Panther Creek Energy Facility,50776,8/2/99,,18903,,,1.651,
PA,Panther Creek Energy Facility,50776,8/3/99,,18878,,,1.658,
PA,Panther Creek Energy Facility,50776,8/4/99,,18932,,,1.661,
PA,Panther Creek Energy Facility,50776,8/5/99,,18935,,,1.656,
PA,Panther Creek Energy Facility,50776,8/6/99,,18882,,,1.613,
PA,Panther Creek Energy Facility,50776,8/7/99,,18885,,,1.604,
PA,Panther Creek Energy Facility,50776,8/8/99,,12603.5,,,1.005,
PA,Panther Creek Energy Facility,50776,8/9/99,,16379.5,,,1.382,
PA,Panther Creek Energy Facility,50776,8/10/99,,19401,,,1.654,
PA,Panther Creek Energy Facility,50776,8/11/99,,18933,,,1.651,
PA,Panther Creek Energy Facility,50776,8/12/99,,18921,,,1.595,
PA,Panther Creek Energy Facility,50776,8/13/99,,18981,,,1.588,
PA,Panther Creek Energy Facility,50776,8/14/99,,15427.5,,,1.271,
PA,Panther Creek Energy Facility,50776,8/15/99,,17074,,,1.469,
PA,Panther Creek Energy Facility,50776,8/16/99,,18878,,,1.635,
PA,Panther Creek Energy Facility,50776,8/17/99,,17881.25,,,1.534,
PA,Panther Creek Energy Facility,50776,8/18/99,,18975,,,1.633,
PA,Panther Creek Energy Facility,50776,8/19/99,,19011,,,1.64,
PA,Panther Creek Energy Facility,50776,8/20/99,,19001,,,1.611,
PA,Panther Creek Energy Facility,50776,8/21/99,,18903,,,1.555,
PA,Panther Creek Energy Facility,50776,8/22/99,,18896,,,1.559,
PA,Panther Creek Energy Facility,50776,8/23/99,,18993,,,1.588,
PA,Panther Creek Energy Facility,50776,8/24/99,,18971,,,1.593,
PA,Panther Creek Energy Facility,50776,8/25/99,,18998,,,1.591,
PA,Panther Creek Energy Facility,50776,8/26/99,,19029,,,1.588,
PA,Panther Creek Energy Facility,50776,8/27/99,,19011,,,1.596,
PA,Panther Creek Energy Facility,50776,8/28/99,,18975,,,1.555,
PA,Panther Creek Energy Facility,50776,8/29/99,,18899,,,1.576,
PA,Panther Creek Energy Facility,50776,8/30/99,,18849,,,1.542,
PA,Panther Creek Energy Facility,50776,8/31/99,,18890,,,1.591,
PA,Panther Creek Energy Facility,50776,9/1/99,,18941,,,1.595,
PA,Panther Creek Energy Facility,50776,9/2/99,,18902,,,1.568,
PA,Panther Creek Energy Facility,50776,9/3/99,,18980,,,1.568,
PA,Panther Creek Energy Facility,50776,9/4/99,,19042,,,1.518,
PA,Panther Creek Energy Facility,50776,9/5/99,,19091,,,1.505,
PA,Panther Creek Energy Facility,50776,9/6/99,,19083,,,1.57,
PA,Panther Creek Energy Facility,50776,9/7/99,,19047,,,1.586,
PA,Panther Creek Energy Facility,50776,9/8/99,,18999,,,1.597,
PA,Panther Creek Energy Facility,50776,9/9/99,,18922,,,1.591,
PA,Panther Creek Energy Facility,50776,9/10/99,,18992,,,1.597,
PA,Panther Creek Energy Facility,50776,9/11/99,,18978,,,1.591,
PA,Panther Creek Energy Facility,50776,9/12/99,,18987,,,1.595,
PA,Panther Creek Energy Facility,50776,9/13/99,,18970,,,1.596,
PA,Panther Creek Energy Facility,50776,9/14/99,,19016,,,1.597,
PA,Panther Creek Energy Facility,50776,9/15/99,,19002,,,1.592,
PA,Panther Creek Energy Facility,50776,9/16/99,,11038,,,0.935,
PA,Panther Creek Energy Facility,50776,9/17/99,,,,,,
PA,Panther Creek Energy Facility,50776,9/18/99,,7104.5,,,0.63,
PA,Panther Creek Energy Facility,50776,9/19/99,,9074,,,0.827,
PA,Panther Creek Energy Facility,50776,9/20/99,,9279,,,0.831,
PA,Panther Creek Energy Facility,50776,9/21/99,,8990,,,0.836,
PA,Panther Creek Energy Facility,50776,9/22/99,,9087,,,0.832,
PA,Panther Creek Energy Facility,50776,9/23/99,,8911.75,,,0.832,
PA,Panther Creek Energy Facility,50776,9/24/99,,10952,,,1.116,
PA,Panther Creek Energy Facility,50776,9/25/99,,8845,,,0.803,
PA,Panther Creek Energy Facility,50776,9/26/99,,6626,,,0.603,
PA,Panther Creek Energy Facility,50776,9/27/99,,336.25,,,0.066,
PA,Panther Creek Energy Facility,50776,9/28/99,,1,,,0.004,
PA,Panther Creek Energy Facility,50776,9/29/99,,5591.25,,,0.536,
PA,Panther Creek Energy Facility,50776,9/30/99,,9203,,,0.828,
PA,Panther Creek Energy Facility,50776,10/1/99,,8702,,,0.785,
PA,Panther Creek Energy Facility,50776,10/2/99,,10683,,,0.913,
PA,Panther Creek Energy Facility,50776,10/3/99,,18666,,,1.638,
PA,Panther Creek Energy Facility,50776,10/4/99,,18737,,,1.656,
PA,Panther Creek Energy Facility,50776,10/5/99,,18744,,,1.663,
PA,Panther Creek Energy Facility,50776,10/6/99,,18678,,,1.665,
PA,Panther Creek Energy Facility,50776,10/7/99,,18748,,,1.623,
PA,Panther Creek Energy Facility,50776,10/8/99,,18777,,,1.628,
PA,Panther Creek Energy Facility,50776,10/9/99,,18819,,,1.64,
PA,Panther Creek Energy Facility,50776,10/10/99,,18860,,,1.665,
PA,Panther Creek Energy Facility,50776,10/11/99,,18811,,,1.667,
PA,Panther Creek Energy Facility,50776,10/12/99,,18810,,,1.635,
PA,Panther Creek Energy Facility,50776,10/13/99,,18856,,,1.646,
PA,Panther Creek Energy Facility,50776,10/14/99,,18792,,,1.637,
PA,Panther Creek Energy Facility,50776,10/15/99,,18838,,,1.628,
PA,Panther Creek Energy Facility,50776,10/16/99,,18872,,,1.635,
PA,Panther Creek Energy Facility,50776,10/17/99,,18901,,,1.643,
PA,Panther Creek Energy Facility,50776,10/18/99,,18862,,,1.66,
PA,Panther Creek Energy Facility,50776,10/19/99,,18964,,,1.639,
PA,Panther Creek Energy Facility,50776,10/20/99,,18858,,,1.632,
PA,Panther Creek Energy Facility,50776,10/21/99,,18836,,,1.633,
PA,Panther Creek Energy Facility,50776,10/22/99,,18915,,,1.66,
PA,Panther Creek Energy Facility,50776,10/23/99,,18857,,,1.657,
PA,Panther Creek Energy Facility,50776,10/24/99,,18821,,,1.653,
PA,Panther Creek Energy Facility,50776,10/25/99,,18872,,,1.664,
PA,Panther Creek Energy Facility,50776,10/26/99,,18906,,,1.657,
PA,Panther Creek Energy Facility,50776,10/27/99,,18997,,,1.654,
PA,Panther Creek Energy Facility,50776,10/28/99,,18935,,,1.645,
PA,Panther Creek Energy Facility,50776,10/29/99,,18905,,,1.594,
PA,Panther Creek Energy Facility,50776,10/30/99,,18924,,,1.628,
PA,Panther Creek Energy Facility,50776,10/31/99,,11942.5,,,0.979,
PA,Panther Creek Energy Facility,50776,11/1/99,,13773,,,1.155,
PA,Panther Creek Energy Facility,50776,11/2/99,,19047,,,1.637,
PA,Panther Creek Energy Facility,50776,11/3/99,,18977,,,1.632,
PA,Panther Creek Energy Facility,50776,11/4/99,,18927,,,1.617,
PA,Panther Creek Energy Facility,50776,11/5/99,,18208.5,,,1.489,
PA,Panther Creek Energy Facility,50776,11/6/99,,10331.75,,,0.881,
PA,Panther Creek Energy Facility,50776,11/7/99,,18900,,,1.616,
PA,Panther Creek Energy Facility,50776,11/8/99,,18916,,,1.608,
PA,Panther Creek Energy Facility,50776,11/9/99,,18964,,,1.632,
PA,Panther Creek Energy Facility,50776,11/10/99,,18999,,,1.638,
PA,Panther Creek Energy Facility,50776,11/11/99,,18863,,,1.594,
PA,Panther Creek Energy Facility,50776,11/12/99,,18886,,,1.628,
PA,Panther Creek Energy Facility,50776,11/13/99,,18906,,,1.628,
PA,Panther Creek Energy Facility,50776,11/14/99,,18919,,,1.632,
PA,Panther Creek Energy Facility,50776,11/15/99,,18935,,,1.635,
PA,Panther Creek Energy Facility,50776,11/16/99,,18895,,,1.634,
PA,Panther Creek Energy Facility,50776,11/17/99,,18769,,,1.631,
PA,Panther Creek Energy Facility,50776,11/18/99,,18853,,,1.634,
PA,Panther Creek Energy Facility,50776,11/19/99,,18828,,,1.625,
PA,Panther Creek Energy Facility,50776,11/20/99,,18818,,,1.63,
PA,Panther Creek Energy Facility,50776,11/21/99,,12783,,,1.07,
PA,Panther Creek Energy Facility,50776,11/22/99,,18763,,,1.575,
PA,Panther Creek Energy Facility,50776,11/23/99,,18832,,,1.618,
PA,Panther Creek Energy Facility,50776,11/24/99,,18891,,,1.635,
PA,Panther Creek Energy Facility,50776,11/25/99,,18829,,,1.631,
PA,Panther Creek Energy Facility,50776,11/26/99,,18863,,,1.631,
PA,Panther Creek Energy Facility,50776,11/27/99,,14578.5,,,1.232,
PA,Panther Creek Energy Facility,50776,11/28/99,,18860,,,1.614,
PA,Panther Creek Energy Facility,50776,11/29/99,,18877,,,1.611,
PA,Panther Creek Energy Facility,50776,11/30/99,,18918,,,1.608,
PA,Panther Creek Energy Facility,50776,12/1/99,,18855,,,1.61,
PA,Panther Creek Energy Facility,50776,12/2/99,,18841,,,1.608,
PA,Panther Creek Energy Facility,50776,12/3/99,,18857,,,1.596,
PA,Panther Creek Energy Facility,50776,12/4/99,,18841,,,1.596,
PA,Panther Creek Energy Facility,50776,12/5/99,,18848,,,1.614,
PA,Panther Creek Energy Facility,50776,12/6/99,,18900,,,1.633,
PA,Panther Creek Energy Facility,50776,12/7/99,,18830,,,1.647,
PA,Panther Creek Energy Facility,50776,12/8/99,,18891,,,1.627,
PA,Panther Creek Energy Facility,50776,12/9/99,,18834,,,1.619,
PA,Panther Creek Energy Facility,50776,12/10/99,,18943,,,1.626,
PA,Panther Creek Energy Facility,50776,12/11/99,,18895,,,1.642,
PA,Panther Creek Energy Facility,50776,12/12/99,,18807,,,1.626,
PA,Panther Creek Energy Facility,50776,12/13/99,,18838,,,1.637,
PA,Panther Creek Energy Facility,50776,12/14/99,,18856,,,1.647,
PA,Panther Creek Energy Facility,50776,12/15/99,,18907,,,1.646,
PA,Panther Creek Energy Facility,50776,12/16/99,,18814,,,1.635,
PA,Panther Creek Energy Facility,50776,12/17/99,,18857,,,1.643,
PA,Panther Creek Energy Facility,50776,12/18/99,,18895,,,1.639,
PA,Panther Creek Energy Facility,50776,12/19/99,,19025,,,1.641,
PA,Panther Creek Energy Facility,50776,12/20/99,,19093,,,1.644,
PA,Panther Creek Energy Facility,50776,12/21/99,,18911,,,1.643,
PA,Panther Creek Energy Facility,50776,12/22/99,,18920,,,1.637,
PA,Panther Creek Energy Facility,50776,12/23/99,,18975,,,1.646,
PA,Panther Creek Energy Facility,50776,12/24/99,,18923,,,1.624,
PA,Panther Creek Energy Facility,50776,12/25/99,,13139.25,,,1.129,
PA,Panther Creek Energy Facility,50776,12/26/99,,90.25,,,0.006,
PA,Panther Creek Energy Facility,50776,12/27/99,,11984,,,1.035,
PA,Panther Creek Energy Facility,50776,12/28/99,,18771,,,1.619,
PA,Panther Creek Energy Facility,50776,12/29/99,,18718,,,1.603,
PA,Panther Creek Energy Facility,50776,12/30/99,,16851.5,,,1.438,
PA,Panther Creek Energy Facility,50776,12/31/99,,18718,,,1.613,
PA,Panther Creek Energy Facility,50776,1/1/00,,18742,,,1.601,
PA,Panther Creek Energy Facility,50776,1/2/00,,18725,,,1.596,
PA,Panther Creek Energy Facility,50776,1/3/00,,14948.25,,,1.239,
PA,Panther Creek Energy Facility,50776,1/4/00,,18832,,,1.639,
PA,Panther Creek Energy Facility,50776,1/5/00,,18768,,,1.614,
PA,Panther Creek Energy Facility,50776,1/6/00,,18730,,,1.576,
PA,Panther Creek Energy Facility,50776,1/7/00,,18766,,,1.578,
PA,Panther Creek Energy Facility,50776,1/8/00,,18787,,,1.586,
PA,Panther Creek Energy Facility,50776,1/9/00,,18790,,,1.609,
PA,Panther Creek Energy Facility,50776,1/10/00,,18838,,,1.625,
PA,Panther Creek Energy Facility,50776,1/11/00,,18858,,,1.61,
PA,Panther Creek Energy Facility,50776,1/12/00,,18868,,,1.598,
PA,Panther Creek Energy Facility,50776,1/13/00,,18813,,,1.599,
PA,Panther Creek Energy Facility,50776,1/14/00,,18796,,,1.56,
PA,Panther Creek Energy Facility,50776,1/15/00,,18787,,,1.593,
PA,Panther Creek Energy Facility,50776,1/16/00,,18768,,,1.587,
PA,Panther Creek Energy Facility,50776,1/17/00,,18843,,,1.495,
