State,Facility Name,Facility ID,Date,Gross Load (MWh),Steam Load (1000 lb),SO2 Mass (short tons),CO2 Mass (short tons),NOx Mass (short tons),Heat Input (mmBtu)
PA,Gilberton Power Company,10113,3/14/13,,,,,,
PA,Gilberton Power Company,10113,3/15/13,,,,,,
PA,Gilberton Power Company,10113,3/16/13,,,,,,
PA,Gilberton Power Company,10113,3/17/13,,,,,,
PA,Gilberton Power Company,10113,3/18/13,,,,,,
PA,Gilberton Power Company,10113,3/19/13,,,,,,
PA,Gilberton Power Company,10113,3/20/13,,,,,,
PA,Gilberton Power Company,10113,3/21/13,,,,,,
PA,Gilberton Power Company,10113,3/22/13,,,,,,
PA,Gilberton Power Company,10113,3/23/13,,,,,,
PA,Gilberton Power Company,10113,3/24/13,,,,,,
PA,Gilberton Power Company,10113,3/25/13,,,,,,
PA,Gilberton Power Company,10113,3/26/13,,957,0.283,204.209,0.104,1705.018
PA,Gilberton Power Company,10113,3/27/13,,13060,3.067,2177.7,1.061,18192.428
PA,Gilberton Power Company,10113,3/28/13,,18469,4.436,2919.6,1.007,24390.3
PA,Gilberton Power Company,10113,3/29/13,,18523,4.52,2885.1,0.807,24101.1
PA,Gilberton Power Company,10113,3/30/13,,18617,4.505,2878.6,0.711,24047.9
PA,Gilberton Power Company,10113,3/31/13,,18725,4.479,2888.7,0.55,24133
PA,Gilberton Power Company,10113,4/1/13,,18485,4.594,2862,0.499,23909.8
PA,Gilberton Power Company,10113,4/2/13,,18726,4.545,2883.1,0.573,24084.5
PA,Gilberton Power Company,10113,4/3/13,,18838,4.466,2889,0.668,24135.3
PA,Gilberton Power Company,10113,4/4/13,,18697,4.571,2841.4,0.561,23737.5
PA,Gilberton Power Company,10113,4/5/13,,18444,4.342,2860.9,0.686,23898.9
PA,Gilberton Power Company,10113,4/6/13,,18373,4.4,2876.5,0.7,24029.9
PA,Gilberton Power Company,10113,4/7/13,,18408,4.375,2875.9,0.552,24026.9
PA,Gilberton Power Company,10113,4/8/13,,18542,4.486,2829.2,0.462,23634.3
PA,Gilberton Power Company,10113,4/9/13,,18708,4.546,2862.3,0.537,23913.1
PA,Gilberton Power Company,10113,4/10/13,,18341,4.38,2842.8,0.515,23748.3
PA,Gilberton Power Company,10113,4/11/13,,18229,4.599,2844.1,0.596,23760.4
PA,Gilberton Power Company,10113,4/12/13,,18381,4.531,2893.3,0.753,24171.8
