State,Facility Name,Facility ID,Date,Gross Load (MWh),Steam Load (1000 lb),SO2 Mass (short tons),CO2 Mass (short tons),NOx Mass (short tons),Heat Input (mmBtu)
PA,Scrubgrass Generating Plant,50974,7/1/98,,8807,,,1.719,14784
PA,Scrubgrass Generating Plant,50974,7/2/98,,9285,,,1.357,14784
PA,Scrubgrass Generating Plant,50974,7/3/98,,9230,,,1.253,14784
PA,Scrubgrass Generating Plant,50974,7/4/98,,9242,,,1.137,14784
PA,Scrubgrass Generating Plant,50974,7/5/98,,8325,,,1.217,14784
PA,Scrubgrass Generating Plant,50974,7/6/98,,8561,,,1.208,14784
PA,Scrubgrass Generating Plant,50974,7/7/98,,9289,,,1.162,14784
PA,Scrubgrass Generating Plant,50974,7/8/98,,9305,,,1.178,14784
PA,Scrubgrass Generating Plant,50974,7/9/98,,8960,,,1.219,14784
PA,Scrubgrass Generating Plant,50974,7/10/98,,9230,,,1.25,14784
PA,Scrubgrass Generating Plant,50974,7/11/98,,9264,,,1.182,14784
PA,Scrubgrass Generating Plant,50974,7/12/98,,9247,,,1.306,14784
PA,Scrubgrass Generating Plant,50974,7/13/98,,9203,,,1.234,14784
PA,Scrubgrass Generating Plant,50974,7/14/98,,9200,,,1.215,14784
PA,Scrubgrass Generating Plant,50974,7/15/98,,9204,,,1.145,14784
PA,Scrubgrass Generating Plant,50974,7/16/98,,8427,,,1.094,14784
PA,Scrubgrass Generating Plant,50974,7/17/98,,9234,,,1.14,14784
PA,Scrubgrass Generating Plant,50974,7/18/98,,9224,,,1.345,14784
PA,Scrubgrass Generating Plant,50974,7/19/98,,9278,,,1.241,14784
PA,Scrubgrass Generating Plant,50974,7/20/98,,9237,,,1.276,14784
PA,Scrubgrass Generating Plant,50974,7/21/98,,9283,,,1.189,14784
PA,Scrubgrass Generating Plant,50974,7/22/98,,9261,,,1.271,14784
PA,Scrubgrass Generating Plant,50974,7/23/98,,5944,,,0.87,12934.75
PA,Scrubgrass Generating Plant,50974,7/24/98,,9320,,,1.327,14784
PA,Scrubgrass Generating Plant,50974,7/25/98,,9325,,,1.257,14784
PA,Scrubgrass Generating Plant,50974,7/26/98,,9332,,,1.298,14784
PA,Scrubgrass Generating Plant,50974,7/27/98,,9304,,,1.189,14784
PA,Scrubgrass Generating Plant,50974,7/28/98,,9332,,,1.208,14784
PA,Scrubgrass Generating Plant,50974,7/29/98,,9254,,,1.144,14784
PA,Scrubgrass Generating Plant,50974,7/30/98,,9231,,,1.239,14784
PA,Scrubgrass Generating Plant,50974,7/31/98,,9266,,,1.169,14784
PA,Scrubgrass Generating Plant,50974,8/1/98,,9314,,,1.215,14784
PA,Scrubgrass Generating Plant,50974,8/2/98,,9287,,,1.21,14784
PA,Scrubgrass Generating Plant,50974,8/3/98,,9278,,,1.279,14784
PA,Scrubgrass Generating Plant,50974,8/4/98,,9300,,,1.353,14784
PA,Scrubgrass Generating Plant,50974,8/5/98,,9360,,,1.325,14784
PA,Scrubgrass Generating Plant,50974,8/6/98,,9346,,,1.142,14784
PA,Scrubgrass Generating Plant,50974,8/7/98,,9373,,,1.169,14784
PA,Scrubgrass Generating Plant,50974,8/8/98,,9361,,,1.13,14784
PA,Scrubgrass Generating Plant,50974,8/9/98,,9383,,,1.173,14784
PA,Scrubgrass Generating Plant,50974,8/10/98,,9386,,,1.113,14784
PA,Scrubgrass Generating Plant,50974,8/11/98,,9333,,,1.137,14784
PA,Scrubgrass Generating Plant,50974,8/12/98,,9285,,,1.122,14784
PA,Scrubgrass Generating Plant,50974,8/13/98,,9278,,,1.104,14784
PA,Scrubgrass Generating Plant,50974,8/14/98,,9333,,,1.233,14784
PA,Scrubgrass Generating Plant,50974,8/15/98,,9267,,,1.176,14784
PA,Scrubgrass Generating Plant,50974,8/16/98,,9202,,,1.471,14784
PA,Scrubgrass Generating Plant,50974,8/17/98,,9235,,,1.214,14784
PA,Scrubgrass Generating Plant,50974,8/18/98,,9204,,,1.266,14784
PA,Scrubgrass Generating Plant,50974,8/19/98,,9191,,,1.257,14784
PA,Scrubgrass Generating Plant,50974,8/20/98,,8563,,,1.234,14784
PA,Scrubgrass Generating Plant,50974,8/21/98,,8564,,,1.207,14784
PA,Scrubgrass Generating Plant,50974,8/22/98,,9279,,,1.203,14784
PA,Scrubgrass Generating Plant,50974,8/23/98,,5683,,,0.814,12012
PA,Scrubgrass Generating Plant,50974,8/24/98,,18551,,,2.394,29448
PA,Scrubgrass Generating Plant,50974,8/25/98,,8068.25,,,1.098,21498.75
PA,Scrubgrass Generating Plant,50974,8/26/98,,9848,,,1.254,29448
PA,Scrubgrass Generating Plant,50974,8/27/98,,10140,,,1.118,29448
PA,Scrubgrass Generating Plant,50974,8/28/98,,9934.25,,,1.199,23442
PA,Scrubgrass Generating Plant,50974,8/29/98,,18511,,,2.076,29448
PA,Scrubgrass Generating Plant,50974,8/30/98,,18528,,,2.28,29448
PA,Scrubgrass Generating Plant,50974,8/31/98,,18532,,,2.343,29448
PA,Scrubgrass Generating Plant,50974,9/1/98,,18436,,,2.413,29448
PA,Scrubgrass Generating Plant,50974,9/2/98,,18541,,,2.309,29448
PA,Scrubgrass Generating Plant,50974,9/3/98,,18386,,,2.475,29448
PA,Scrubgrass Generating Plant,50974,9/4/98,,18489,,,2.614,29448
PA,Scrubgrass Generating Plant,50974,9/5/98,,18374,,,2.538,29448
PA,Scrubgrass Generating Plant,50974,9/6/98,,14637,,,2.057,26087.5
PA,Scrubgrass Generating Plant,50974,9/7/98,,18460,,,2.531,29448
PA,Scrubgrass Generating Plant,50974,9/8/98,,15149.5,,,2.357,26390.5
PA,Scrubgrass Generating Plant,50974,9/9/98,,147,,,0,14784
PA,Scrubgrass Generating Plant,50974,9/10/98,,0,,,0.024,14784
PA,Scrubgrass Generating Plant,50974,9/11/98,,4500,,,0.715,8574
PA,Scrubgrass Generating Plant,50974,9/12/98,,18570,,,2.73,29448
PA,Scrubgrass Generating Plant,50974,9/13/98,,18493,,,2.592,29448
PA,Scrubgrass Generating Plant,50974,9/14/98,,18543,,,2.533,29448
PA,Scrubgrass Generating Plant,50974,9/15/98,,18399,,,2.615,29448
PA,Scrubgrass Generating Plant,50974,9/16/98,,18429,,,2.628,29448
PA,Scrubgrass Generating Plant,50974,9/17/98,,18356,,,2.661,29448
PA,Scrubgrass Generating Plant,50974,9/18/98,,18492,,,2.623,29448
PA,Scrubgrass Generating Plant,50974,9/19/98,,18598,,,2.574,29448
PA,Scrubgrass Generating Plant,50974,9/20/98,,18675,,,2.688,29448
PA,Scrubgrass Generating Plant,50974,9/21/98,,18671,,,2.933,29448
PA,Scrubgrass Generating Plant,50974,9/22/98,,18584,,,3.199,29448
PA,Scrubgrass Generating Plant,50974,9/23/98,,18512,,,3.101,29448
PA,Scrubgrass Generating Plant,50974,9/24/98,,16700.25,,,2.773,28073.25
PA,Scrubgrass Generating Plant,50974,9/25/98,,18437,,,2.605,29448
PA,Scrubgrass Generating Plant,50974,9/26/98,,9422,,,1.461,14784
PA,Scrubgrass Generating Plant,50974,9/27/98,,10783.25,,,1.618,17075.25
PA,Scrubgrass Generating Plant,50974,9/28/98,,18456,,,2.985,29448
PA,Scrubgrass Generating Plant,50974,9/29/98,,18360,,,2.967,29448
PA,Scrubgrass Generating Plant,50974,9/30/98,,18491,,,2.92,29448
PA,Scrubgrass Generating Plant,50974,1/1/99,,18478,,,4.134,29448
PA,Scrubgrass Generating Plant,50974,1/2/99,,18491,,,4.412,29448
PA,Scrubgrass Generating Plant,50974,1/3/99,,18391,,,4.385,29448
PA,Scrubgrass Generating Plant,50974,1/4/99,,18484,,,4.472,29448
PA,Scrubgrass Generating Plant,50974,1/5/99,,18431,,,4.369,29448
PA,Scrubgrass Generating Plant,50974,1/6/99,,18512,,,4.107,29448
PA,Scrubgrass Generating Plant,50974,1/7/99,,18508,,,4.258,29448
PA,Scrubgrass Generating Plant,50974,1/8/99,,18557,,,3.988,29448
PA,Scrubgrass Generating Plant,50974,1/9/99,,18683,,,4,29448
PA,Scrubgrass Generating Plant,50974,1/10/99,,18515,,,4.425,29448
PA,Scrubgrass Generating Plant,50974,1/11/99,,18519,,,4.421,29448
PA,Scrubgrass Generating Plant,50974,1/12/99,,18495,,,4.064,29448
PA,Scrubgrass Generating Plant,50974,1/13/99,,17999,,,4.1,29448
PA,Scrubgrass Generating Plant,50974,1/14/99,,18562,,,4.036,29448
PA,Scrubgrass Generating Plant,50974,1/15/99,,18579,,,4.4,29448
PA,Scrubgrass Generating Plant,50974,1/16/99,,18498,,,4.245,29448
PA,Scrubgrass Generating Plant,50974,1/17/99,,17307,,,4.183,29448
PA,Scrubgrass Generating Plant,50974,1/18/99,,17927,,,4.035,29448
PA,Scrubgrass Generating Plant,50974,1/19/99,,17783,,,4.386,29448
PA,Scrubgrass Generating Plant,50974,1/20/99,,17446,,,4.061,29448
PA,Scrubgrass Generating Plant,50974,1/21/99,,18205,,,4.053,29448
PA,Scrubgrass Generating Plant,50974,1/22/99,,18578,,,4.273,29448
PA,Scrubgrass Generating Plant,50974,1/23/99,,18603,,,4.279,29448
PA,Scrubgrass Generating Plant,50974,1/24/99,,16668.25,,,3.999,28986
PA,Scrubgrass Generating Plant,50974,1/25/99,,9395,,,2.003,29448
PA,Scrubgrass Generating Plant,50974,1/26/99,,9486,,,1.878,29448
PA,Scrubgrass Generating Plant,50974,1/27/99,,11925.75,,,2.307,24366
PA,Scrubgrass Generating Plant,50974,1/28/99,,18517,,,4.095,29448
PA,Scrubgrass Generating Plant,50974,1/29/99,,18513,,,3.996,29448
PA,Scrubgrass Generating Plant,50974,1/30/99,,18413,,,4.204,29448
PA,Scrubgrass Generating Plant,50974,1/31/99,,18451,,,4.025,29448
PA,Scrubgrass Generating Plant,50974,2/1/99,,18517,,,4.143,29448
PA,Scrubgrass Generating Plant,50974,2/2/99,,18483,,,4.14,29448
PA,Scrubgrass Generating Plant,50974,2/3/99,,18522,,,4.074,29448
PA,Scrubgrass Generating Plant,50974,2/4/99,,18501,,,4.1,29448
PA,Scrubgrass Generating Plant,50974,2/5/99,,18459,,,4.246,29448
PA,Scrubgrass Generating Plant,50974,2/6/99,,18451,,,4.12,29448
PA,Scrubgrass Generating Plant,50974,2/7/99,,18514,,,4.286,29448
PA,Scrubgrass Generating Plant,50974,2/8/99,,18460,,,4.096,29448
PA,Scrubgrass Generating Plant,50974,2/9/99,,18568,,,4.169,29448
PA,Scrubgrass Generating Plant,50974,2/10/99,,18563,,,4.012,29448
PA,Scrubgrass Generating Plant,50974,2/11/99,,18506,,,4.151,29448
PA,Scrubgrass Generating Plant,50974,2/12/99,,18542,,,4.189,29448
PA,Scrubgrass Generating Plant,50974,2/13/99,,18480,,,4.023,29448
PA,Scrubgrass Generating Plant,50974,2/14/99,,18506,,,4.069,29448
PA,Scrubgrass Generating Plant,50974,2/15/99,,18461,,,4.016,29448
PA,Scrubgrass Generating Plant,50974,2/16/99,,18484,,,4.093,29448
PA,Scrubgrass Generating Plant,50974,2/17/99,,18484,,,3.953,29448
PA,Scrubgrass Generating Plant,50974,2/18/99,,18491,,,3.983,29448
PA,Scrubgrass Generating Plant,50974,2/19/99,,18516,,,4.219,29448
PA,Scrubgrass Generating Plant,50974,2/20/99,,18486,,,4.27,29448
PA,Scrubgrass Generating Plant,50974,2/21/99,,18464,,,4.56,29448
PA,Scrubgrass Generating Plant,50974,2/22/99,,18458,,,4.379,29448
PA,Scrubgrass Generating Plant,50974,2/23/99,,18523,,,4.452,29448
PA,Scrubgrass Generating Plant,50974,2/24/99,,18480,,,4.262,29448
PA,Scrubgrass Generating Plant,50974,2/25/99,,18502,,,4.121,29448
PA,Scrubgrass Generating Plant,50974,2/26/99,,18512,,,4.078,29448
PA,Scrubgrass Generating Plant,50974,2/27/99,,9224,,,2.314,14784
PA,Scrubgrass Generating Plant,50974,2/28/99,,9113,,,2.308,14784
PA,Scrubgrass Generating Plant,50974,3/1/99,,14192.25,,,3.252,23185.25
PA,Scrubgrass Generating Plant,50974,3/2/99,,18536,,,4.343,29448
PA,Scrubgrass Generating Plant,50974,3/3/99,,18476,,,4.088,29448
PA,Scrubgrass Generating Plant,50974,3/4/99,,18537,,,4.217,29448
PA,Scrubgrass Generating Plant,50974,3/5/99,,18538,,,4.21,29448
PA,Scrubgrass Generating Plant,50974,3/6/99,,18479,,,3.98,29448
PA,Scrubgrass Generating Plant,50974,3/7/99,,18463,,,4.126,29448
PA,Scrubgrass Generating Plant,50974,3/8/99,,18557,,,4.39,29448
PA,Scrubgrass Generating Plant,50974,3/9/99,,18468,,,4.164,29448
PA,Scrubgrass Generating Plant,50974,3/10/99,,18468,,,4.275,29448
PA,Scrubgrass Generating Plant,50974,3/11/99,,18434,,,4.174,29448
PA,Scrubgrass Generating Plant,50974,3/12/99,,18463,,,4.214,29448
PA,Scrubgrass Generating Plant,50974,3/13/99,,18449,,,4.081,29448
PA,Scrubgrass Generating Plant,50974,3/14/99,,18459,,,4.328,29448
PA,Scrubgrass Generating Plant,50974,3/15/99,,18475,,,4.361,29448
PA,Scrubgrass Generating Plant,50974,3/16/99,,18516,,,4.332,29448
PA,Scrubgrass Generating Plant,50974,3/17/99,,18491,,,4.283,29448
PA,Scrubgrass Generating Plant,50974,3/18/99,,18494,,,4.176,29448
PA,Scrubgrass Generating Plant,50974,3/19/99,,18511,,,4.005,29448
PA,Scrubgrass Generating Plant,50974,3/20/99,,18479,,,3.978,29448
PA,Scrubgrass Generating Plant,50974,3/21/99,,15186.75,,,3.67,25623
PA,Scrubgrass Generating Plant,50974,3/22/99,,14860,,,3.416,23949
PA,Scrubgrass Generating Plant,50974,3/23/99,,9144,,,2.314,14784
PA,Scrubgrass Generating Plant,50974,3/24/99,,9167,,,2.308,14784
PA,Scrubgrass Generating Plant,50974,3/25/99,,17319.75,,,3.699,27462.25
PA,Scrubgrass Generating Plant,50974,3/26/99,,18540,,,4.175,29448
PA,Scrubgrass Generating Plant,50974,3/27/99,,18564,,,4.358,29448
PA,Scrubgrass Generating Plant,50974,3/28/99,,18430,,,4.124,29448
PA,Scrubgrass Generating Plant,50974,3/29/99,,18537,,,4.239,29448
PA,Scrubgrass Generating Plant,50974,3/30/99,,18512,,,4.374,29448
PA,Scrubgrass Generating Plant,50974,3/31/99,,18504,,,4.368,29448
PA,Scrubgrass Generating Plant,50974,4/1/99,,18510,,,3.235,29448
PA,Scrubgrass Generating Plant,50974,4/2/99,,18540,,,3.83,29448
PA,Scrubgrass Generating Plant,50974,4/3/99,,18460,,,3.718,29448
PA,Scrubgrass Generating Plant,50974,4/4/99,,18396,,,3.333,29448
PA,Scrubgrass Generating Plant,50974,4/5/99,,18472,,,4.085,29448
PA,Scrubgrass Generating Plant,50974,4/6/99,,18560,,,3.853,29448
PA,Scrubgrass Generating Plant,50974,4/7/99,,18505,,,3.874,29448
PA,Scrubgrass Generating Plant,50974,4/8/99,,18515,,,3.671,29448
PA,Scrubgrass Generating Plant,50974,4/9/99,,18483,,,3.467,29448
PA,Scrubgrass Generating Plant,50974,4/10/99,,18441,,,4.117,29448
PA,Scrubgrass Generating Plant,50974,4/11/99,,18444,,,4.21,29448
PA,Scrubgrass Generating Plant,50974,4/12/99,,18428.5,,,4.01,29294
PA,Scrubgrass Generating Plant,50974,4/13/99,,18487,,,3.998,29448
PA,Scrubgrass Generating Plant,50974,4/14/99,,18503,,,3.762,29448
PA,Scrubgrass Generating Plant,50974,4/15/99,,18484,,,3.546,29448
PA,Scrubgrass Generating Plant,50974,4/16/99,,18441,,,3.701,29448
PA,Scrubgrass Generating Plant,50974,4/17/99,,18500,,,3.751,29448
PA,Scrubgrass Generating Plant,50974,4/18/99,,18465,,,4.186,29448
PA,Scrubgrass Generating Plant,50974,4/19/99,,18459,,,4.041,29448
PA,Scrubgrass Generating Plant,50974,4/20/99,,18436,,,4.29,29448
PA,Scrubgrass Generating Plant,50974,4/21/99,,18474,,,4.163,29448
PA,Scrubgrass Generating Plant,50974,4/22/99,,18507,,,4.211,29448
PA,Scrubgrass Generating Plant,50974,4/23/99,,15590.5,,,3.577,25765.75
PA,Scrubgrass Generating Plant,50974,4/24/99,,,,,,
PA,Scrubgrass Generating Plant,50974,4/25/99,,,,,,
PA,Scrubgrass Generating Plant,50974,4/26/99,,,,,,
PA,Scrubgrass Generating Plant,50974,4/27/99,,,,,,
PA,Scrubgrass Generating Plant,50974,4/28/99,,,,,,
PA,Scrubgrass Generating Plant,50974,4/29/99,,,,,,
PA,Scrubgrass Generating Plant,50974,4/30/99,,,,,,
PA,Scrubgrass Generating Plant,50974,5/1/99,,,,,,
PA,Scrubgrass Generating Plant,50974,5/2/99,,,,,,
PA,Scrubgrass Generating Plant,50974,5/3/99,,,,,,
PA,Scrubgrass Generating Plant,50974,5/4/99,,,,,,
PA,Scrubgrass Generating Plant,50974,5/5/99,,,,,,
PA,Scrubgrass Generating Plant,50974,5/6/99,,,,,,
PA,Scrubgrass Generating Plant,50974,5/7/99,,,,,,
PA,Scrubgrass Generating Plant,50974,5/8/99,,,,,,
PA,Scrubgrass Generating Plant,50974,5/9/99,,53,,,0.763,5193.5
PA,Scrubgrass Generating Plant,50974,5/10/99,,0,,,0.022,152.75
PA,Scrubgrass Generating Plant,50974,5/11/99,,3914,,,2.236,14664
PA,Scrubgrass Generating Plant,50974,5/12/99,,5.75,,,0.022,152.75
PA,Scrubgrass Generating Plant,50974,5/13/99,,7,,,0.004,770
PA,Scrubgrass Generating Plant,50974,5/14/99,,8426.25,,,2.434,17338.25
PA,Scrubgrass Generating Plant,50974,5/15/99,,19057,,,4.014,29448
PA,Scrubgrass Generating Plant,50974,5/16/99,,19076,,,4.014,29448
PA,Scrubgrass Generating Plant,50974,5/17/99,,10870,,,2.358,17128
PA,Scrubgrass Generating Plant,50974,5/18/99,,13762,,,2.721,21440
PA,Scrubgrass Generating Plant,50974,5/19/99,,19113,,,3.577,29448
PA,Scrubgrass Generating Plant,50974,5/20/99,,19068,,,3.543,29448
PA,Scrubgrass Generating Plant,50974,5/21/99,,13882,,,2.886,22056
PA,Scrubgrass Generating Plant,50974,5/22/99,,9715,,,1.515,14664
PA,Scrubgrass Generating Plant,50974,5/23/99,,13568.5,,,2.512,21132
PA,Scrubgrass Generating Plant,50974,5/24/99,,18927,,,3.776,29448
PA,Scrubgrass Generating Plant,50974,5/25/99,,18935,,,3.559,29448
PA,Scrubgrass Generating Plant,50974,5/26/99,,18909,,,3.646,29448
PA,Scrubgrass Generating Plant,50974,5/27/99,,18890,,,3.349,29448
PA,Scrubgrass Generating Plant,50974,5/28/99,,13943,,,2.273,21440
PA,Scrubgrass Generating Plant,50974,5/29/99,,9721,,,1.736,14664
PA,Scrubgrass Generating Plant,50974,5/30/99,,10943.75,,,1.971,17282
PA,Scrubgrass Generating Plant,50974,5/31/99,,19054,,,3.308,29448
PA,Scrubgrass Generating Plant,50974,6/1/99,,19050,,,3.606,29448
PA,Scrubgrass Generating Plant,50974,6/2/99,,19078,,,3.482,29448
PA,Scrubgrass Generating Plant,50974,6/3/99,,18802,,,2.987,29448
PA,Scrubgrass Generating Plant,50974,6/4/99,,19022,,,3.346,29448
PA,Scrubgrass Generating Plant,50974,6/5/99,,19039,,,3.002,29448
PA,Scrubgrass Generating Plant,50974,6/6/99,,15159.5,,,2.229,23643.5
PA,Scrubgrass Generating Plant,50974,6/7/99,,16894,,,1.545,27156.75
PA,Scrubgrass Generating Plant,50974,6/8/99,,19054,,,1.247,29448
PA,Scrubgrass Generating Plant,50974,6/9/99,,18988,,,1.827,29448
PA,Scrubgrass Generating Plant,50974,6/10/99,,19022,,,1.375,29448
PA,Scrubgrass Generating Plant,50974,6/11/99,,19026,,,0.871,29448
PA,Scrubgrass Generating Plant,50974,6/12/99,,18248,,,1.02,29448
PA,Scrubgrass Generating Plant,50974,6/13/99,,19016,,,1.004,29448
PA,Scrubgrass Generating Plant,50974,6/14/99,,19010,,,0.833,29448
PA,Scrubgrass Generating Plant,50974,6/15/99,,18958,,,0.836,29448
PA,Scrubgrass Generating Plant,50974,6/16/99,,18985,,,0.718,29448
PA,Scrubgrass Generating Plant,50974,6/17/99,,18919,,,0.839,29448
PA,Scrubgrass Generating Plant,50974,6/18/99,,18934,,,0.833,29448
PA,Scrubgrass Generating Plant,50974,6/19/99,,18672,,,0.747,29448
PA,Scrubgrass Generating Plant,50974,6/20/99,,16145,,,1.272,29448
PA,Scrubgrass Generating Plant,50974,6/21/99,,18571,,,0.895,29448
PA,Scrubgrass Generating Plant,50974,6/22/99,,18968,,,0.861,29448
PA,Scrubgrass Generating Plant,50974,6/23/99,,18939,,,0.826,29448
PA,Scrubgrass Generating Plant,50974,6/24/99,,18957,,,0.754,29448
PA,Scrubgrass Generating Plant,50974,6/25/99,,19044,,,0.885,29448
PA,Scrubgrass Generating Plant,50974,6/26/99,,18998,,,0.9,29448
PA,Scrubgrass Generating Plant,50974,6/27/99,,18981,,,0.902,29448
PA,Scrubgrass Generating Plant,50974,6/28/99,,19033,,,0.974,29448
PA,Scrubgrass Generating Plant,50974,6/29/99,,19054,,,0.88,29448
PA,Scrubgrass Generating Plant,50974,6/30/99,,19002,,,0.799,29448
PA,Scrubgrass Generating Plant,50974,7/1/99,,9395,,,0.68,29448
PA,Scrubgrass Generating Plant,50974,7/2/99,,9333,,,0.777,29448
PA,Scrubgrass Generating Plant,50974,7/3/99,,9334,,,0.711,29448
PA,Scrubgrass Generating Plant,50974,7/4/99,,9348,,,1.179,29448
PA,Scrubgrass Generating Plant,50974,7/5/99,,9347,,,1.28,29448
PA,Scrubgrass Generating Plant,50974,7/6/99,,9214,,,0.801,29294
PA,Scrubgrass Generating Plant,50974,7/7/99,,9292,,,0.818,29448
PA,Scrubgrass Generating Plant,50974,7/8/99,,9269,,,0.741,29448
PA,Scrubgrass Generating Plant,50974,7/9/99,,8005.75,,,0.8,26391.75
PA,Scrubgrass Generating Plant,50974,7/10/99,,9287,,,0.919,29448
PA,Scrubgrass Generating Plant,50974,7/11/99,,9234,,,1.149,29448
PA,Scrubgrass Generating Plant,50974,7/12/99,,9286,,,1.083,29448
PA,Scrubgrass Generating Plant,50974,7/13/99,,9340,,,0.967,29448
PA,Scrubgrass Generating Plant,50974,7/14/99,,9313,,,1.215,29448
PA,Scrubgrass Generating Plant,50974,7/15/99,,12300,,,1.122,29448
PA,Scrubgrass Generating Plant,50974,7/16/99,,18705,,,0.97,29448
PA,Scrubgrass Generating Plant,50974,7/17/99,,12216,,,1.525,23336.75
PA,Scrubgrass Generating Plant,50974,7/18/99,,16994.5,,,1.137,28989.75
PA,Scrubgrass Generating Plant,50974,7/19/99,,18665,,,1.07,29448
PA,Scrubgrass Generating Plant,50974,7/20/99,,18702,,,1.202,29448
PA,Scrubgrass Generating Plant,50974,7/21/99,,18681,,,1.584,29448
PA,Scrubgrass Generating Plant,50974,7/22/99,,18709,,,1.323,29448
PA,Scrubgrass Generating Plant,50974,7/23/99,,18683,,,1.027,29448
PA,Scrubgrass Generating Plant,50974,7/24/99,,18705,,,1.171,29448
PA,Scrubgrass Generating Plant,50974,7/25/99,,18680,,,1.245,29448
PA,Scrubgrass Generating Plant,50974,7/26/99,,18685,,,1.274,29448
PA,Scrubgrass Generating Plant,50974,7/27/99,,18658,,,1.141,29448
PA,Scrubgrass Generating Plant,50974,7/28/99,,18669,,,1.079,29448
PA,Scrubgrass Generating Plant,50974,7/29/99,,18645,,,1.101,29448
PA,Scrubgrass Generating Plant,50974,7/30/99,,18659,,,0.957,29448
PA,Scrubgrass Generating Plant,50974,7/31/99,,18641,,,1.011,29448
PA,Scrubgrass Generating Plant,50974,8/1/99,,15807,,,1.244,25290
PA,Scrubgrass Generating Plant,50974,8/2/99,,9456,,,0.596,14664
PA,Scrubgrass Generating Plant,50974,8/3/99,,9313,,,0.751,16820
PA,Scrubgrass Generating Plant,50974,8/4/99,,16697,,,1.544,29448
PA,Scrubgrass Generating Plant,50974,8/5/99,,18634,,,1.22,29448
PA,Scrubgrass Generating Plant,50974,8/6/99,,18592,,,0.976,29448
PA,Scrubgrass Generating Plant,50974,8/7/99,,18611,,,0.966,29448
PA,Scrubgrass Generating Plant,50974,8/8/99,,18671,,,1.436,29448
PA,Scrubgrass Generating Plant,50974,8/9/99,,18512,,,1.362,29448
PA,Scrubgrass Generating Plant,50974,8/10/99,,18577,,,1.552,29448
PA,Scrubgrass Generating Plant,50974,8/11/99,,18629,,,1.103,29448
PA,Scrubgrass Generating Plant,50974,8/12/99,,18617,,,1.206,29448
PA,Scrubgrass Generating Plant,50974,8/13/99,,18645,,,1.02,29448
PA,Scrubgrass Generating Plant,50974,8/14/99,,18625,,,1.101,29448
PA,Scrubgrass Generating Plant,50974,8/15/99,,18611,,,1.427,29448
PA,Scrubgrass Generating Plant,50974,8/16/99,,18597,,,1.267,29448
PA,Scrubgrass Generating Plant,50974,8/17/99,,18638,,,1.365,29448
PA,Scrubgrass Generating Plant,50974,8/18/99,,18638,,,1.118,29448
PA,Scrubgrass Generating Plant,50974,8/19/99,,18637,,,1.165,29448
PA,Scrubgrass Generating Plant,50974,8/20/99,,18624,,,0.991,29448
PA,Scrubgrass Generating Plant,50974,8/21/99,,18593,,,1.129,29448
PA,Scrubgrass Generating Plant,50974,8/22/99,,17035,,,1.672,29448
PA,Scrubgrass Generating Plant,50974,8/23/99,,17417,,,1.624,29448
PA,Scrubgrass Generating Plant,50974,8/24/99,,18677,,,1.22,29448
PA,Scrubgrass Generating Plant,50974,8/25/99,,18652,,,1.031,29448
PA,Scrubgrass Generating Plant,50974,8/26/99,,18640,,,1.198,29448
PA,Scrubgrass Generating Plant,50974,8/27/99,,17352.25,,,1.034,27767.75
PA,Scrubgrass Generating Plant,50974,8/28/99,,9373,,,0.483,14784
PA,Scrubgrass Generating Plant,50974,8/29/99,,9398,,,0.659,16006
PA,Scrubgrass Generating Plant,50974,8/30/99,,16501,,,1.412,29448
PA,Scrubgrass Generating Plant,50974,8/31/99,,18576,,,1.183,29448
PA,Scrubgrass Generating Plant,50974,9/1/99,,18612,,,1.094,29448
PA,Scrubgrass Generating Plant,50974,9/2/99,,18620,,,1.013,29448
PA,Scrubgrass Generating Plant,50974,9/3/99,,18668,,,1.279,29448
PA,Scrubgrass Generating Plant,50974,9/4/99,,18650,,,1.352,29448
PA,Scrubgrass Generating Plant,50974,9/5/99,,18687,,,1.461,29448
PA,Scrubgrass Generating Plant,50974,9/6/99,,18656,,,1.704,29448
PA,Scrubgrass Generating Plant,50974,9/7/99,,18646,,,1.755,29448
PA,Scrubgrass Generating Plant,50974,9/8/99,,18605,,,1.451,29448
PA,Scrubgrass Generating Plant,50974,9/9/99,,18596,,,1.256,29448
PA,Scrubgrass Generating Plant,50974,9/10/99,,18604,,,1.393,29448
PA,Scrubgrass Generating Plant,50974,9/11/99,,18556,,,1.579,29448
PA,Scrubgrass Generating Plant,50974,9/12/99,,18594,,,1.594,29448
PA,Scrubgrass Generating Plant,50974,9/13/99,,18622,,,1.551,29448
PA,Scrubgrass Generating Plant,50974,9/14/99,,18620,,,1.744,29448
PA,Scrubgrass Generating Plant,50974,9/15/99,,18560,,,1.491,29448
PA,Scrubgrass Generating Plant,50974,9/16/99,,18497,,,1.283,29448
PA,Scrubgrass Generating Plant,50974,9/17/99,,18045,,,1.226,29448
PA,Scrubgrass Generating Plant,50974,9/18/99,,18611,,,1.521,29448
PA,Scrubgrass Generating Plant,50974,9/19/99,,18568,,,1.888,29448
PA,Scrubgrass Generating Plant,50974,9/20/99,,18501,,,1.637,29448
PA,Scrubgrass Generating Plant,50974,9/21/99,,18474,,,1.752,29448
PA,Scrubgrass Generating Plant,50974,9/22/99,,18512,,,1.779,29448
