"State","Facility Name","Facility ID","Year","Gross Load (MWh)","Steam Load (1000 lb)","SO2 Mass (short tons)","CO2 Mass (short tons)","NOx Mass (short tons)","Heat Input (mmBtu)"
"OH","Killen Station",6031,2012,4066542.3,,5362.147,3619605.533,5822.192,35296108.364
"MI","Belle River",6034,2012,7944618.44,,24868.333,8235860.806,8425.103,78526542.307
"KY","H L Spurlock",6041,2012,9022580.73,,5131.114,8374487.307,3177.782,81622650.035
"GA","Wansley (6052)",6052,2012,5395150.5,,2101.742,5291957.9,1668.482,51578511.05
"LA","Big Cajun 2",6055,2012,10918503.47,,34871.631,11034921.49,9798.045,105214721.359
"MS","R D Morrow Senior Generating Plant",6061,2012,1198420.9,,3947.555,1291587.587,2737.754,12588607.524
"KS","Nearman Creek",6064,2012,1075859.47,,4611.824,1475131.088,2304.219,14064027.727
"MO","Iatan",6065,2012,12581106.96,,485.504,12210736.894,3530.129,116425750.955
"KS","Jeffrey Energy Center",6068,2012,12784411.93,,1313.229,13879788.239,8786.522,132349508.699
"KY","Trimble County",6071,2012,7846307.08,,2892.467,7464117.647,2885.686,72033487.64
"MS","Daniel Electric Generating Plant",6073,2012,1929819.25,,7016.959,2177632.85,2976.428,21224502.1
"MT","Colstrip",6076,2012,13503507.7,,9748.111,14766181.886,14415.201,140807028.598
"NE","Gerald Gentleman Station",6077,2012,9397958,,26437.554,9383998.875,9495.566,89473663.825
"NY","Somerset Operating Company  (Kintigh)",6082,2012,2194135.3,,5653.082,2198965.255,3657.287,21432372.332
"IN","R M Schahfer Generating Station",6085,2012,6683366.7,,14899.319,7663787.325,5862.737,73792733.455
"MT","Lewis & Clark",6089,2012,277381.69,,599.849,334414.124,597.585,3075991.375
"MN","Sherburne County",6090,2012,8976017.76,,10375.74,9278102.514,8343.676,88464890.751
"PA","Bruce Mansfield",6094,2012,19437921.26,,19082.197,17833496.767,9517.536,173815829.02
"OK","Sooner",6095,2012,6131315.05,,15883.842,6371739.013,10512.769,60774083.528
"NE","Nebraska City Station",6096,2012,10276573.54,,16765.895,9921057.596,6160.921,94594399.123
"SD","Big Stone",6098,2012,2973557.1,,12289.662,3169636.08,10578.55,30221558.499
"WY","Wyodak",6101,2012,2845398.02,,2297.861,3315332.296,3051.131,31610752.547
"OR","Boardman",6106,2012,2785404.35,,11463.08,2745242.592,2703.764,26175067.445
"IN","Gibson",6113,2012,20265007.45,,22446.782,18484994.959,12642.028,180165607.449
"GA","McIntosh (6124)",6124,2012,,,,,,
"TX","Gibbons Creek Steam Electric Station",6136,2012,1628226.4,,309.008,1755371.257,1028.34,17108915.099
"IN","A B Brown Generating Station",6137,2012,2619003.44,,7091.115,2748927.279,2102.474,26792766.198
"AR","Flint Creek Power Plant",6138,2012,4015502.98,,8409.396,4150943.846,5455.769,39578106.92
"TX","Welsh Power Plant",6139,2012,10774971.94,,23212.133,11388893.067,10074.352,108589742.851
"TX","Martin Lake",6146,2012,15985626.69,,43093.473,17048443.252,11665.841,156594495.902
"TX","Monticello",6147,2012,8016596.77,,31447.166,8729260.714,5893.238,80180553.756
"MO","Rush Island",6155,2012,8552038.52,,20422.811,7632343.33,2953.769,72773193.863
"UT","Hunter",6165,2012,9809595.55,,4532.36,9715839.571,13577.247,94696235.831
"IN","Rockport",6166,2012,19717921.29,,54389.964,19565038.165,21643.683,186546892.078
"WI","Pleasant Prairie",6170,2012,5940604.01,,738.86,6890497.426,2097.403,65740005.099
"AZ","Coronado Generating Station",6177,2012,6311242.66,,1219.309,6895115.949,9835.848,65742917.392
"TX","Coleto Creek",6178,2012,5618819.83,,16218.165,5530020.779,3367.027,52727118.544
"TX","Sam Seymour",6179,2012,8957943.35,,1116.673,10051589.175,4783.382,95839007.263
"TX","Oak Grove",6180,2012,11931205.34,,6530.918,12370922.733,4033.936,113675681.824
"TX","J T Deely",6181,2012,3773568,,9013.139,3839280.675,1399.042,37419877.1
"TX","San Miguel",6183,2012,3234179.25,,10950.166,3782604.75,3111.58,34744207.45
"LA","Brame Energy Center",6190,2012,5206287.44,,10748.365,5451163.49,3127.259,52641975.071
"TX","Harrington Station",6193,2012,6603279.41,,15383.147,6961820.233,5215.935,66431667.126
"TX","Tolk Station",6194,2012,7966833.77,,19168.186,7745031.005,5769.822,73863773.731
"MO","John Twitty Energy Center",6195,2012,2189909.63,,2798.616,2112527.481,772.599,20224994.914
"WY","Laramie River",6204,2012,11804593.63,,8384.001,13324302.66,12188.034,127043306.658
"IN","Merom",6213,2012,5882734.27,,4377.45,6092814.611,2246.625,59384208.777
"CO","Pawnee",6248,2012,3480731.02,,13510.133,3719842.614,3473.894,35469549.513
"SC","Winyah",6249,2012,2870771.3,,1256.662,2983342.474,1274.193,29077462.189
"NC","Mayo",6250,2012,,26974854.8,6060.737,3814374.959,2968.438,37234174.577
"IA","Ottumwa",6254,2012,3130607,,11985.117,3772270.191,2542.986,35967485.312
"GA","Scherer",6257,2012,21680205,,42349.162,23858823.05,14986.592,227486912.275
"WV","Mountaineer (1301)",6264,2012,9023750.56,,1151.263,8716836.616,2263.628,83112472.103
"ND","Antelope Valley",6469,2012,6820634.88,,13905.086,7737865.241,12416.13,71074404.865
"UT","Intermountain",6481,2012,10454727.75,,3551.113,9713702.95,17182.371,94675451.975
"KY","R D Green",6639,2012,3216402.25,,2680.168,3372513.35,3339.099,32870564.575
"AR","Independence",6641,2012,10898693.96,,32973.75,11800821.217,11066.772,112554164.041
"TX","Sandow",6648,2012,4768397.36,,22511.483,4902043.255,1500.37,45026584.465
"IA","Louisa",6664,2012,5539061.1,,8743.18,5446776.151,4691.001,51933352.865
"IN","Alcoa Allowance Management Inc",6705,2012,5767974.94,,5170.495,6399920.397,10691.686,62377407.195
"CO","Rawhide Energy Station",6761,2012,2303847.12,,876.151,2241291.334,1354.775,21370057.837
"MO","Sikeston",6768,2012,1678592.8,,5242.861,1775014.23,1936.526,16924233.843
"OK","Hugo",6772,2012,2703013.26,,8065.952,2742130.488,2414.329,26732185.223
"KY","D B Wilson",6823,2012,3284474.75,,7386.676,3350517.425,1025.822,32656137.15
"TX","Twin Oaks",7030,2012,1742563.04,,4038.005,1726974.503,1170.191,15862738.529
"TX","J K Spruce",7097,2012,9776039.25,,1401.922,10050753.075,3788.067,97960606.65
"SC","Cope Station",7210,2012,2110947.67,,1322.442,1846265.938,1061.453,17994829.79
"VA","Clover Power Station",7213,2012,4769393.08,,1875.151,4897874.915,6694.146,47737548.856
"IA","George Neal South",7343,2012,4620111,,14272.828,4693780.625,4795.084,44759321.75
"WY","Neil Simpson II",7504,2012,639137.41,,419.559,780568.089,498.226,7442474.568
"WV","North Branch Power Station",7537,2012,,,,,,
"SC","WestRock Charleston Kraft, LLC",7737,2012,,3017828.67,,,565.853,4303976.412
"UT","Bonanza",7790,2012,3259179.75,,1357.316,3314096.525,6870.968,32301130.35
"TX","H W Pirkey Power Plant",7902,2012,4662623.05,,3853.152,4525367.597,3499.045,41566693.117
"WI","Columbia",8023,2012,7756308.88,,24598.552,8637894.4,5597.816,82359840.657
"NC","Belews Creek",8042,2012,14766539.8,,4074.688,13278469.89,4954.802,129419799.118
"WY","Jim Bridger",8066,2012,14541728.14,,9974.773,14994886.137,13761.705,142971824.402
"UT","Huntington",8069,2012,7165814.14,,2299.562,6801854.471,7391.191,66294949.918
"OH","Gen J M Gavin",8102,2012,18595366.87,,31269.034,18190041.135,7246.748,173436761.311
"CO","Ray D Nixon",8219,2012,1619739.17,,3469.13,1679930.736,1867.41,16021509.537
"ND","Coyote",8222,2012,2439038.28,,10639.444,2940380.84,9943.581,27008172.983
"AZ","Springerville Generating Station",8223,2012,11244281.34,,6154.893,10384406.991,6787.976,99046928.478
"NV","North Valmy",8224,2012,1814804.2,,3666.367,1728078.664,2459.272,16476710.319
"PA","Cheswick",8226,2012,2652930.94,,1910.824,2571151.621,4484.302,25114795.791
"VA","RockTenn West Point Mill",10017,2012,,1129954.26,,,286.897,1662571.002
"NY","RED-Rochester, LLC-Eastman Business Park",10025,2012,,7710800.93,,,2353.146,9788778.694
"DE","Energy Center Dover LLC",10030,2012,,524325.45,,,181.497,737405.13
"NJ","Logan Generating Plant",10043,2012,,5120838.67,1179.961,1306451.141,831.67,12737243.172
"VA","Virginia Renewable Power-Portsmouth LLC",10071,2012,,339311.72,155.121,52908.014,84.592,515679.815
"MN","Taconite Harbor Energy Center",10075,2012,949021.32,,2655.804,1162783.389,1197.52,11086804.838
"MI","DTE Pontiac North LLC",10111,2012,,,,,,
"PA","Gilberton Power Company",10113,2012,,4063000.81,929.996,629003.545,118.937,5254869.46
"PA","Colver Green Energy",10143,2012,1002004.33,,2546.976,,878.022,10539723.244
"WV","Grant Town Power Plant",10151,2012,,6499869.66,2094.373,1000609.364,1513.2,9752497.521
"OH","Pixelle Specialty Solutions LLC",10244,2012,,4301944.01,,,1676.751,6683338.943
"MI","T B Simon Power Plant",10328,2012,,1843918.83,,,240.897,3015401.059
"FL","Brooksville Power Plant",10333,2012,,,,,,
"PA","Mt. Carmel Cogeneration",10343,2012,286278.48,,464.747,518972.587,303.634,4610015.477
"VA","City Point Energy Center",10377,2012,,2981955.35,1510.604,463569.803,780.81,4518207.494
"NC","CPI USA North Carolina Southport",10378,2012,,5213301.6,2922.749,,873.265,7943753.173
"NC","CPI USA North Carolina Roxboro",10379,2012,,2375699.07,1014.175,,403.799,3765237.527
"NC","NC Renewable Power - Elizabethtown",10380,2012,,,,,,
"NC","Duplin BioEnergy, LLC",10381,2012,,2022007.08,,,446.994,3844054.018
"NC","NC Renewable Power - Lumberton LLC",10382,2012,,,,,,
"NC","Edgecombe Genco, LLC",10384,2012,,2623564.74,121.277,416410.734,992.938,4058583.868
"OH","Cleveland-Cliffs Cleveland Works LLC",10398,2012,,,,,,
"NY","Black River Generation, LLC",10464,2012,,,,,,
"NJ","Carneys Point",10566,2012,,7707826.5,1057.937,1091754.05,742.514,10640176.3
"PA","Ebensburg Power Company",10603,2012,492877.13,,2002.512,,315.99,6451583.693
"PA","Cambria Cogen",10641,2012,,6409011.45,1754.682,,986.086,9436886.987
"TX","AES Deepwater, Inc.",10670,2012,64226,,278.919,89299.65,20.134,835587.9
"FL","Cedar Bay Generating Co. LP",10672,2012,,7600511.32,799.707,1222635.989,981.653,11943717.365
"PA","AES Beaver Valley LLC",10676,2012,,10596568.75,3204.885,,2960.05,13101227.9
"MD","AES Warrior Run",10678,2012,1322780.08,,1234.73,1539522.399,580.018,15009597.664
"WV","Morgantown Energy Facility",10743,2012,,4671301.69,908.73,,907.299,6790110.457
"VA","Hopewell Power Station",10771,2012,,241269.53,11.513,34941.278,49.314,340577.073
"VA","Altavista Power Station",10773,2012,,,,,,
"VA","Southampton Power Station",10774,2012,,536787.03,25.645,75805.689,146.97,738847.718
"IL","Archer Daniels Midland Co.",10865,2012,,33476146.28,,,2107.005,10881081.811
"IL","Tate & Lyle",10867,2012,,4628843.64,,,396.041,8096472.354
"LA","Nelson Industrial Steam Company",50030,2012,,13324547.14,6705.717,,1411.848,19390197.1
"PA","Northeastern Power Company",50039,2012,412911.46,,699.648,637683.145,101.237,5457291.849
"WV","UCC South Charleston Plant",50151,2012,,75376.98,,,11.719,98509.434
"NY","Niagara Generation, LLC",50202,2012,138482.9,,354.737,186614.811,141.437,1720514.917
"IN","Purdue University-Wade Utility",50240,2012,,2645156.43,,,544.567,3777995.988
"NC","Blue Ridge Paper Products Inc.",50244,2012,,3143026.65,,,1148.822,4309082.131
"OH","Smart Papers LLC",50247,2012,,158515.67,,,31.296,255040.84
"NC","WestRock Kraft Paper, LLC",50254,2012,,2177957.39,,,991.375,4324088.127
"MD","Luke Paper Company",50282,2012,,6458910.87,,911455.903,2707.172,
"PA","Pixelle Specialty Solutions",50397,2012,,5515624,,,1169.453,8232770.55
"PA","Kimberly-Clark Tissue Company",50410,2012,,4008669,,,126.677,6196346.9
"TN","Eastman Chemical Company",50481,2012,,11623864.57,,,2950.488,16902058.397
"WV","Axiall Corporation Natrium Plant",50491,2012,,6192986.75,,836468.2,2001.638,8153047.375
"PA","Rausch Creek Generation, LLC",50611,2012,227229.32,,271.579,369071.087,230.017,3124046.076
"NY","Syracuse Energy Corporation",50651,2012,,2620748.15,1912.532,396507.736,630.752,3864616.747
"PA","Panther Creek Energy Facility",50776,2012,,6306798.74,556.256,,542.554,8512483.652
"SC","WestRock CP, LLC Florence Mill",50806,2012,,1979550.48,,,551.465,3256789.393
"MI","TES Filer City Station",50835,2012,,4987157.3,567.722,,1238.9,6567574.38
"PA","Wheelabrator Frackville Energy",50879,2012,,3313154.88,475.547,643838.358,446.151,4959745.437
"PA","Northampton Generating Plant",50888,2012,901112.34,,473.713,1042891.392,383.447,9242761.107
"VA","WestRock Virginia Corp Covington Ops",50900,2012,,9304101.84,,,2952.059,14810593.523
"TN","Resolute Forest Products - Calhoun Ops",50956,2012,,611797.45,,,98.078,603049.78
"PA","Scrubgrass Generating Plant",50974,2012,,6541776.33,1806.764,1041413.156,756.505,10425866.275
"FL","Indiantown Cogeneration, LP",50976,2012,,6676184.27,1509.126,1069506.305,1204.052,10611864.797
"VA","Mecklenburg Power Station",52007,2012,,1708858.04,143.566,253910.31,346.233,2474752.051
"TX","Sandow Station",52071,2012,4838300.95,,2152.598,4621065.333,1365.524,42463343.598
"VA","Celanese Acetate LLC",52089,2012,,542452.85,,,258.452,804745.959
"AL","International Paper-Prattville Mill",52140,2012,,3271611.46,,,1075.489,4577603.86
"SC","International Paper-Eastover Mill",52151,2012,,610459.34,,,163.933,731792.428
"VA","International Paper-Franklin Mill",52152,2012,,,,,,
"NC","Roanoke Valley Energy Facility I",54035,2012,,8150623.39,527.354,1083366.489,1605.213,10559174.373
"VA","Spruance Operating Services, LLC",54081,2012,,6683548.47,501.179,1062685.971,1534.442,10357618.505
"PA","Piney Creek Power Plant",54144,2012,304550.67,,1085.654,,264.154,3670146.818
"OH","Cleveland-Cliffs Warren",54207,2012,,115976.97,,,222.592,702233.72
"AL","Resolute FP - Coosa Pines Mill",54216,2012,,490453.75,,,179.547,796447.05
"NC","University of NC Chapel Hill",54276,2012,,599651.75,,,169.01,980209
"VA","Birchwood Power Facility",54304,2012,447864.21,,194.507,,215.105,4423896.266
"IL","Ingredion Incorporated Argo Plant",54556,2012,,6247119.31,,,595.829,8286422.996
"PA","St. Nicholas Cogeneration Project",54634,2012,,6342640.45,1938.666,1357317.691,239.596,11248880.955
"PA","Domtar Paper Company, LLC",54638,2012,,961475,,,243.281,1306079.7
"NC","Roanoke Valley Energy Facility II",54755,2012,,3056542.7,153.34,381433.723,306.832,3717694.622
"MS","Red Hills Generation Facility",55076,2012,,21355801.5,3036.717,3991941.625,1917.064,36784678.9
"IL","Tuscola Plant",55245,2012,,3129226.31,,,783.473,3117126.801
"WY","Wygen I",55479,2012,762024.9,,393.957,895125.961,558.79,8534731.621
"MT","Hardin Generating Station",55749,2012,526554.69,,299.978,641774.395,249.203,6120470.041
"IL","Prairie State Generating Station",55856,2012,4809965.43,,2701.964,5076512.482,1521.573,49478690.699
"WI","Elm Road Generating Station",56068,2012,2241865.26,,128.742,2226187.061,553.462,21743092.824
"NV","TS Power Plant",56224,2012,1238207.53,,214.73,1236909.184,256.848,11827233.407
"WY","Wygen II",56319,2012,647517.27,,164.818,745459.233,222.147,7107754.2
"AR","Plum Point Energy Station",56456,2012,4763442.89,,3153.244,4944118.066,1530.829,47155540.871
"AR","John W. Turk Jr. Power Plant",56564,2012,205317.07,,49.308,188785.648,43.889,1800016.089
"WY","Wygen III",56596,2012,947192.99,,325.872,1004747.784,200.553,9580025.357
"WY","Dry Fork Station",56609,2012,3408938.65,,691.514,3555712.918,619.58,33902656.398
"TX","Sandy Creek Energy Station",56611,2012,110438,,4954.75,627972.6,4353.515,8715730.9
"WV","Longview Power",56671,2012,4617513.37,,954.835,3816811.112,1179.329,37279691.696
"VA","Virginia City Hybrid Energy Center",56808,2012,,9821089.83,167.85,1465830.279,404.172,14314851.181
"OH","Procter & Gamble Company - Ivorydale",880028,2012,,724237.25,,,273.186,953077.396
"OH","Emery Oleochemicals, LLC",880033,2012,,,,,,
"OH","Cargill Incorporated - Dayton",880039,2012,,585277,,,87.634,681595.2
"AL","Ascend (Decatur Plant)",880041,2012,,2401890.5,,,873.334,3304087.8
"NY","Holcim US Inc",880043,2012,,,,,,
"NY","Lafarge Building Materials, Inc.",880044,2012,,,,,3584.855,
"NY","Lehigh Northeast Cement Company",880052,2012,,,,,362.165,
"WV","Altivia Services Institute Facility",880053,2012,,1101518.09,,,132.328,883337.278
"SC","Sonoco Products Company",880078,2012,,337330.5,,,131.807,506383
"TN","Tate & Lyle-Loudon",880079,2012,,2823788.39,,,506.598,3467315.364
"IL","Pacific Ethanol Pekin, Inc.",880086,2012,,798829,,,271.07,
"IN","Noble Americas South Bend Ethanol, LLC.",880087,2012,,367097.29,,,80.614,419630.447
